order_id,order_date,ship_date,platform,category,product_name,unit_price,quantity,gross_sales,campaign,voucher_code,discount_pct,discount_value,shipping_cost,net_sales,payment_method,customer_segment,region,stock_status,order_status,customer_rating,priority_flag
571,2024-02-24,2024-06-19,Lazada,Sports,Running Shoes,836573,3,2509719,Payday Sale,15.0,15.0,376458,18000,2133261,COD,New,Jakarta,Preorder,Delivered,5.0,N
1502,2024-02-23,2024-04-11,Lazada,Beauty,Lip Tint,63549,1,63549,Mega Campaign,20.0,11.237700673226307,12710,12000,50839,Bank Transfer,Returning,Medan,Low Stock,Delivered,4.0,No
50,2024-02-23,2024-06-19,Lazada,Home Living,Vacuum Cleaner,269361,2,538722,Normal Day,16.97602474864656,11.237700673226307,0,12000,538722,E-Wallet,New,Yogyakarta,Low Stock,Delivered,4.0,No
362,2024-02-23,2024-06-19,Tiktok Shop,Sports,Cycling Gloves,46658,6,279948,Flash Sale,10.0,10.0,27995,0,251953,Credit Card,New,Surabaya,In Stock,Delivered,5.0,Normal
573,2024-02-23,2024-06-19,Shopee,Electronics,Power Bank,506712,3,1520136,Mega Campaign,20.0,20.0,304027,12000,1216109,Virtual Account,Returning,Makassar,Low Stock,Delivered,4.2484316185696365,Yes
530,2024-02-23,2024-06-19,Tokopedia,Electronics,Smartwatch,339564,3,1018692,Normal Day,16.97602474864656,0.0,0,25000,1018692,Credit Card,Returning,Jakarta,Low Stock,Completed,4.0,Normal
1209,2024-02-23,2024-06-19,Tokopedia,Sports,Skipping Rope,620210,1,620210,Flash Sale,10.0,10.0,62021,12000,0,E-Wallet,Vip,Jakarta,In Stock,Cancelled,4.2484316185696365,Y
1522,2024-02-23,2024-06-19,Shopee,Sports,Skipping Rope,104226,1,104226,Mega Campaign,20.0,20.0,20845,12000,83381,E-Wallet,Vip,Medan,In Stock,Delivered,4.0,Priority
1129,2024-02-23,2024-07-23,Tokopedia,Fashion,Hoodie,162756,2,325512,Flash Sale,10.0,10.0,32551,9000,292961,Virtual Account,Returning,Makassar,In Stock,Delivered,5.0,No
580,2024-02-23,2024-06-19,Tokopedia,Beauty,Lip Tint,88335,3,265005,Normal Day,16.97602474864656,0.0,0,20000,265005,Credit Card,New,Semarang,Low Stock,On Delivery,4.2484316185696365,No
174,2024-02-23,2024-06-19,Tokopedia,Electronics,Power Bank,441602,3,1324806,Flash Sale,10.0,10.0,132481,18000,1192325,Credit Card,New,Semarang,In Stock,Delivered,5.0,Normal
298,2024-02-23,2024-01-14,Tiktok Shop,Beauty,Skincare Serum,41377,2,82754,Mega Campaign,20.0,20.0,16551,18000,66203,COD,New,Makassar,In Stock,Delivered,4.2484316185696365,Yes
814,2024-02-23,2024-04-19,Blibli,Home_Living,Storage Box,980910,1,980910,Payday Sale,15.0,15.0,147136,15000,833774,Bank Transfer,New,Medan,Low Stock,Delivered,4.0,No
434,2024-02-23,2024-06-19,Blibli,Fashion,Hoodie,158049,1,158049,Normal Day,16.97602474864656,0.0,0,0,0,COD,New,Medan,Preorder,Batal,4.2484316185696365,N
240,2024-07-03,2024-07-10,Tiktok Shop,Beauty,Skincare Serum,324301,3,972903,Mega Campaign,20.0,20.0,194581,20000,778322,COD,Returning,Bandung,In Stock,Completed,5.0,N
1243,2024-02-23,2024-04-17,Blibli,Sports,Cycling Gloves,807870,2,1615740,Flash Sale,10.0,10.0,161574,9000,1454166,E-Wallet,New,Jakarta,In Stock,On Delivery,4.2484316185696365,Normal
24,2024-02-23,2024-06-19,Lazada,Sports,Cycling Gloves,313903,3,941709,Payday Sale,15.0,15.0,141256,9000,800453,COD,Returning,Bekasi,Preorder,On Delivery,4.2484316185696365,N
555,2024-02-23,2024-08-11,Shopee,Home Living,Table Lamp,888600,1,888600,Mega Campaign,20.0,20.0,177720,20000,710880,E-Wallet,Returning,Medan,Low Stock,Delivered,5.0,Y
64,2024-02-23,2024-03-02,Lazada,Fashion,Hoodie,413939,1,413939,Normal Day,16.97602474864656,0.0,0,0,413939,E-Wallet,Returning,Yogyakarta,Low Stock,Delivered,4.0,Normal
1262,2024-02-23,2024-05-16,Tokopedia,Electronics,Bluetooth Speaker,91115,2,182230,Flash Sale,10.0,10.0,18223,18000,164007,Credit Card,Returning,Yogyakarta,In Stock,Delivered,4.0,Normal
189,2024-02-23,2024-04-07,Tiktok Shop,Fashion,Jeans,446211,2,892422,Mega Campaign,20.0,20.0,178484,20000,713938,Credit Card,Returning,Semarang,In Stock,Delivered,5.0,N
1833,2024-02-23,2024-06-19,Shopee,Sports,Skipping Rope,587670,1,587670,Normal Day,16.97602474864656,0.0,0,15000,587670,Credit Card,Returning,Yogyakarta,In Stock,Delivered,5.0,N
866,2024-02-23,2024-06-19,Tiktok Shop,Electronics,Smartwatch,573537,4,2294148,Normal Day,16.97602474864656,0.0,0,25000,2294148,E-Wallet,Returning,Medan,In Stock,Completed,3.0,No
1158,2024-02-23,2024-06-19,Blibli,Beauty,Body Lotion,281625,5,1408125,Normal Day,16.97602474864656,0.0,0,0,0,Virtual Account,New,Bekasi,In Stock,Batal,4.2484316185696365,N
556,2024-12-13,2024-06-19,Tokopedia,Beauty,Lip Tint,281759,3,845277,Mega Campaign,20.0,20.0,169055,15000,676222,COD,Returning,Bandung,In Stock,Delivered,5.0,Priority
1655,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Blender,314439,2,628878,Mega Campaign,20.0,20.0,125776,20000,503102,Virtual Account,Returning,Bekasi,In Stock,Delivered,4.2484316185696365,Priority
486,2024-11-02,2024-06-19,Lazada,Home Living,Blender,666945,1,666945,Flash Sale,10.0,10.0,66694,9000,600251,Credit Card,New,Medan,In Stock,Delivered,3.0,N
1035,2024-07-07,2024-06-19,Tokopedia,Home Living,Vacuum Cleaner,779876,3,2339628,Normal Day,16.97602474864656,0.0,0,12000,2339628,COD,Returning,Yogyakarta,In Stock,Completed,5.0,N
454,2024-09-23,2024-06-19,Blibli,Fashion,Men T-Shirt,271908,4,1087632,Normal Day,16.97602474864656,0.0,0,9000,1087632,Bank Transfer,Returning,Yogyakarta,In Stock,Delivered,5.0,No
101,2024-02-23,2024-06-19,Lazada,Electronics,Power Bank,390596,2,781192,Payday Sale,15.0,15.0,117179,25000,664013,COD,New,Semarang,Low Stock,Delivered,4.0,Normal
1682,2024-07-26,2024-06-19,Tokopedia,Fashion,Sneakers,504159,3,1512477,Normal Day,16.97602474864656,11.237700673226307,0,12000,1512477,E-Wallet,New,Jakarta,Low Stock,Shipped,4.2484316185696365,No
221,2024-02-23,2024-06-19,Lazada,Home Living,Vacuum Cleaner,1090931,1,1090931,Payday Sale,15.0,15.0,163640,20000,0,E-Wallet,Returning,Yogyakarta,In Stock,Cancelled,4.2484316185696365,N
1805,2024-02-23,2025-01-04,Shopee,Beauty,Sunscreen,104866,1,104866,Normal Day,16.97602474864656,0.0,0,12000,104866,COD,Returning,Yogyakarta,In Stock,Delivered,4.0,Normal
483,2024-02-23,2024-06-19,Blibli,Fashion,Men T-Shirt,80372,1,80372,Mega Campaign,20.0,20.0,16074,18000,64298,E-Wallet,Returning,Jakarta,Preorder,Delivered,5.0,Y
1487,2024-03-15,2024-06-19,Lazada,Fashion,Jeans,78027,1,78027,Payday Sale,15.0,15.0,11704,20000,66323,Credit Card,Returning,Jakarta,In Stock,Delivered,5.0,Normal
679,2024-02-23,2024-06-19,Tokopedia,Fashion,Men T-Shirt,294593,1,294593,Normal Day,16.97602474864656,0.0,0,15000,294593,Virtual Account,Returning,Medan,In Stock,Delivered,4.2484316185696365,No
830,2024-02-23,2024-06-19,Tiktok Shop,Sports,Running Shoes,303139,3,909417,Payday Sale,15.0,15.0,136413,25000,773004,E-Wallet,Returning,Jakarta,In Stock,Delivered,5.0,N
760,2024-02-23,2024-06-19,Blibli,Fashion,Hoodie,314296,1,314296,Payday Sale,15.0,15.0,47144,9000,267152,E-Wallet,Returning,Yogyakarta,In Stock,Shipped,4.2484316185696365,Normal
282,2024-02-23,2024-06-19,Tokopedia,Beauty,Body Lotion,317421,2,634842,Flash Sale,10.0,10.0,63484,15000,571358,Bank Transfer,New,Semarang,In Stock,Shipped,4.2484316185696365,No
917,2024-09-28,2024-06-19,Lazada,Fashion,Men T-Shirt,541072,1,541072,Flash Sale,10.0,10.0,54107,15000,486965,Virtual Account,Returning,Semarang,In Stock,Delivered,5.0,N
1564,2024-02-23,2024-12-19,Tokopedia,Fashion,Women Dress,416671,1,416671,Mega Campaign,20.0,20.0,83334,20000,333337,Bank Transfer,Vip,Bekasi,Preorder,Delivered,5.0,Y
1735,2024-02-23,2024-06-19,Blibli,Fashion,Men T-Shirt,311175,1,311175,Normal Day,16.97602474864656,0.0,0,25000,311175,COD,Returning,Medan,In Stock,Completed,3.0,Normal
1121,2024-02-23,2024-03-16,Tokopedia,Fashion,Men T-Shirt,162988,2,325976,Normal Day,16.97602474864656,11.237700673226307,0,12000,325976,E-Wallet,Returning,Bekasi,In Stock,Delivered,4.2484316185696365,Normal
1804,2024-02-23,2024-06-19,Blibli,Beauty,Sunscreen,200910,5,1004550,Flash Sale,16.97602474864656,10.0,100455,15000,-904095,Bank Transfer,New,Medan,In Stock,Returned,3.0,Normal
1287,2024-02-23,2024-09-02,Blibli,Sports,Yoga Mat,243585,8,1948680,Payday Sale,15.0,15.0,292302,25000,1656378,Credit Card,Returning,Jakarta,In Stock,Completed,4.0,N
1667,2024-02-23,2024-06-19,Lazada,Home Living,Storage Box,341000,2,682000,Normal Day,16.97602474864656,0.0,0,9000,682000,Virtual Account,Returning,Semarang,In Stock,Delivered,4.0,No
369,2024-02-23,2024-06-19,Tokopedia,Beauty,Body Lotion,333102,2,666204,Normal Day,16.97602474864656,0.0,0,15000,666204,Credit Card,Returning,Medan,Preorder,Delivered,5.0,N
395,2024-02-23,2024-06-19,Tokopedia,Fashion,Jeans,173479,6,1040874,Payday Sale,15.0,15.0,156131,15000,884743,COD,New,Bekasi,In Stock,Completed,4.0,N
164,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,69592,8,556736,Normal Day,16.97602474864656,0.0,0,18000,556736,E-Wallet,New,Yogyakarta,Low Stock,Delivered,3.0,Normal
204,2024-02-23,2024-06-19,Lazada,Fashion,Men T-Shirt,351631,3,1054893,Normal Day,16.97602474864656,0.0,0,25000,1054893,Bank Transfer,Vip,Surabaya,Preorder,Shipped,4.2484316185696365,Y
1380,2024-02-23,2024-01-21,Blibli,Beauty,Lip Tint,39484,5,197420,Payday Sale,15.0,15.0,29613,18000,167807,COD,Returning,Yogyakarta,In Stock,On Delivery,4.2484316185696365,Normal
783,2024-02-23,2024-06-19,Tokopedia,Fashion,Sneakers,120121,1,120121,Flash Sale,10.0,10.0,12012,20000,0,COD,Vip,Bekasi,Low Stock,Cancel,4.2484316185696365,Priority
1199,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Women Dress,234470,6,1406820,Flash Sale,10.0,10.0,140682,18000,1266138,Bank Transfer,Returning,Yogyakarta,In Stock,Delivered,4.2484316185696365,No
219,2024-02-23,2024-06-19,Blibli,Sports,Skipping Rope,90578,3,271734,Payday Sale,15.0,15.0,40760,20000,230974,E-Wallet,Returning,Semarang,In Stock,Completed,3.0,Normal
1451,2024-08-05,2024-08-06,Tiktok Shop,Electronics,Phone Charger,895033,2,1790066,Normal Day,16.97602474864656,0.0,0,0,1790066,Virtual Account,Vip,Bandung,In Stock,Delivered,5.0,Yes
1892,2024-02-23,2024-06-19,Blibli,Beauty,Face Wash,172968,2,345936,Flash Sale,10.0,10.0,34594,12000,311342,E-Wallet,New,Bandung,Low Stock,Delivered,4.0,Normal
589,2024-02-23,2024-06-19,Shopee,Fashion,Hoodie,398881,3,1196643,Mega Campaign,20.0,20.0,239329,15000,957314,Bank Transfer,Returning,Jakarta,In Stock,Delivered,4.0,Priority
60,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Vacuum Cleaner,856760,2,1713520,Payday Sale,15.0,15.0,257028,0,0,E-Wallet,Returning,Bekasi,In Stock,Cancel,4.2484316185696365,N
508,2024-02-23,2024-06-19,Lazada,Fashion,Hoodie,593843,2,1187686,Normal Day,16.97602474864656,0.0,0,25000,0,Credit Card,Returning,Surabaya,In Stock,Cancel,4.2484316185696365,N
306,2024-02-23,2024-07-18,Lazada,Sports,Skipping Rope,337809,1,337809,Normal Day,16.97602474864656,0.0,0,9000,337809,COD,Returning,Bandung,In Stock,Delivered,5.0,Normal
74,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,324107,4,1296428,Mega Campaign,20.0,20.0,259286,20000,0,COD,Vip,Makassar,In Stock,Cancelled,4.2484316185696365,Y
163,2024-02-23,2024-06-01,Tokopedia,Sports,Running Shoes,102165,3,306495,Mega Campaign,20.0,20.0,61299,12000,245196,Credit Card,Returning,Yogyakarta,In Stock,Delivered,4.0,Y
1344,2024-02-23,2024-06-19,Blibli,Beauty,Sunscreen,329369,2,658738,Mega Campaign,20.0,20.0,131748,25000,0,Virtual Account,New,Bekasi,In Stock,Batal,4.2484316185696365,Y
1777,2024-03-08,2024-06-19,Shopee,Home Living,Rice Cooker,366492,2,732984,Normal Day,16.97602474864656,0.0,0,12000,732984,E-Wallet,Returning,Jakarta,In Stock,Delivered,4.2484316185696365,N
1469,2024-02-23,2024-06-19,Lazada,Home Living,Table Lamp,430679,6,2584074,Flash Sale,10.0,10.0,258407,15000,2325667,E-Wallet,Returning,Bekasi,In Stock,Delivered,5.0,No
1945,2024-02-23,2024-06-19,Shopee,Home Living,Table Lamp,114679,3,344037,Normal Day,16.97602474864656,0.0,0,9000,344037,E-Wallet,Returning,Semarang,In Stock,Shipped,4.2484316185696365,Normal
734,2024-02-23,2024-03-29,Blibli,Fashion,Hoodie,77217,8,617736,Normal Day,16.97602474864656,0.0,0,15000,617736,Virtual Account,Vip,Jakarta,In Stock,Shipped,4.2484316185696365,Priority
1145,2024-01-18,2024-06-19,Blibli,Home Living,Storage Box,1012833,2,2025666,Normal Day,16.97602474864656,0.0,0,18000,2025666,Bank Transfer,Returning,Medan,In Stock,Shipped,4.2484316185696365,No
77,2024-02-23,2024-06-19,Tokopedia,Beauty,Face Wash,344218,2,688436,Payday Sale,15.0,15.0,103265,9000,585171,Credit Card,Returning,Surabaya,In Stock,Delivered,5.0,Normal
1952,2024-02-23,2024-07-31,Blibli,Sports,Skipping Rope,455062,2,910124,Mega Campaign,20.0,20.0,182025,12000,728099,Bank Transfer,Returning,Bandung,In Stock,Delivered,3.0,No
1347,2024-02-23,2024-06-19,Shopee,Sports,Running Shoes,760333,2,1520666,Normal Day,16.97602474864656,0.0,0,20000,1520666,Virtual Account,Returning,Jakarta,In Stock,Delivered,5.0,No
1323,2024-02-23,2024-02-24,Blibli,Beauty,Body Lotion,208411,2,416822,Payday Sale,15.0,15.0,62523,18000,354299,Virtual Account,New,Makassar,Low Stock,Delivered,4.0,N
1034,2024-02-23,2024-06-19,Shopee,Electronics,Smartwatch,1419808,1,1419808,Normal Day,16.97602474864656,11.237700673226307,0,20000,1419808,Credit Card,Returning,Yogyakarta,In Stock,Completed,4.2484316185696365,No
1474,2024-03-14,2024-06-19,Tokopedia,Electronics,Power Bank,1161362,1,1161362,Normal Day,16.97602474864656,0.0,0,12000,1161362,Credit Card,New,Yogyakarta,In Stock,Delivered,5.0,No
722,2024-02-23,2024-03-25,Shopee,Home Living,Storage Box,561916,2,1123832,Mega Campaign,20.0,20.0,224766,25000,899066,E-Wallet,Returning,Bekasi,In Stock,Delivered,5.0,No
1376,2024-02-23,2024-06-19,Tokopedia,Sports,Cycling Gloves,606739,1,606739,Normal Day,16.97602474864656,0.0,0,0,606739,Credit Card,Vip,Semarang,In Stock,Completed,5.0,Yes
858,2024-06-19,2024-06-19,Tiktok Shop,Beauty,Lip Tint,52416,6,314496,Mega Campaign,20.0,20.0,62899,25000,251597,Virtual Account,Returning,Surabaya,In Stock,Delivered,5.0,Yes
1594,2024-07-27,2024-06-19,Blibli,Fashion,Men T-Shirt,279837,1,279837,Mega Campaign,20.0,20.0,55967,15000,223870,E-Wallet,Returning,Bekasi,Preorder,Delivered,5.0,Yes
1402,2024-02-13,2024-06-19,Blibli,Electronics,Bluetooth Speaker,1327852,1,1327852,Flash Sale,10.0,10.0,132785,0,0,Credit Card,Returning,Yogyakarta,In Stock,Batal,4.2484316185696365,No
45,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Face Wash,322590,2,645180,Normal Day,16.97602474864656,11.237700673226307,0,18000,645180,Virtual Account,New,Bekasi,In Stock,Delivered,5.0,N
394,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Face Wash,175424,1,175424,Flash Sale,10.0,10.0,17542,9000,157882,Virtual Account,Vip,Medan,Low Stock,Delivered,4.0,No
169,2024-09-28,2024-06-19,Tiktok Shop,Sports,Yoga Mat,698589,1,698589,Normal Day,16.97602474864656,0.0,0,20000,698589,E-Wallet,New,Bandung,In Stock,On Delivery,4.2484316185696365,N
1300,2024-02-23,2024-11-01,Tiktok Shop,Fashion,Women Dress,420862,3,1262586,Payday Sale,15.0,15.0,189388,0,1073198,Bank Transfer,Returning,Bekasi,In Stock,Delivered,5.0,N
1960,2024-02-23,2024-04-16,Tokopedia,Beauty,Face Wash,305978,2,611956,Normal Day,16.97602474864656,0.0,0,0,611956,Virtual Account,New,Surabaya,In Stock,Completed,4.0,Normal
1993,2024-02-23,2024-06-19,Blibli,Beauty,Skincare Serum,127375,6,764250,Flash Sale,10.0,10.0,76425,20000,687825,E-Wallet,Returning,Bandung,Preorder,Delivered,4.0,No
553,2024-02-23,2024-06-19,Tokopedia,Electronics,Power Bank,1129141,1,1129141,Normal Day,16.97602474864656,0.0,0,12000,1129141,Credit Card,Returning,Surabaya,Preorder,Delivered,3.0,Normal
1592,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Lip Tint,332278,1,332278,Flash Sale,10.0,10.0,33228,18000,299050,Credit Card,Returning,Bandung,Low Stock,Delivered,3.0,No
531,2024-02-23,2024-06-19,Shopee,Fashion,Sneakers,594112,4,2376448,Normal Day,16.97602474864656,0.0,0,12000,2376448,E-Wallet,New,Semarang,In Stock,Completed,4.0,Normal
1363,2024-02-23,2024-06-19,Shopee,Beauty,Skincare Serum,344305,5,1721525,Normal Day,16.97602474864656,0.0,0,9000,1721525,Credit Card,Returning,Surabaya,In Stock,Delivered,4.0,No
384,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Hoodie,216347,4,865388,Normal Day,16.97602474864656,0.0,0,9000,865388,Credit Card,Vip,Bandung,In Stock,Delivered,4.0,Yes
1532,2024-02-23,2024-06-19,Lazada,Sports,Yoga Mat,116738,3,350214,Flash Sale,10.0,10.0,35021,0,315193,E-Wallet,New,Makassar,Preorder,Completed,5.0,No
549,2024-02-23,2024-06-19,Lazada,Sports,Yoga Mat,788851,3,2366553,Normal Day,16.97602474864656,0.0,0,15000,2366553,Virtual Account,Returning,Jakarta,In Stock,Completed,5.0,No
1224,2024-02-23,2024-06-19,Lazada,Beauty,Skincare Serum,101592,2,203184,Normal Day,16.97602474864656,0.0,0,20000,203184,E-Wallet,Returning,Bandung,In Stock,Delivered,5.0,No
938,2024-02-23,2024-05-10,Tiktok Shop,Fashion,Jeans,261834,1,261834,Flash Sale,10.0,10.0,26183,9000,235651,Bank Transfer,Returning,Bandung,In Stock,Delivered,5.0,Normal
1822,2024-02-23,2024-04-12,Tiktok Shop,Fashion,Women Dress,535696,3,1607088,Mega Campaign,20.0,20.0,321418,0,1285670,E-Wallet,Returning,Makassar,In Stock,Delivered,4.0,Priority
1627,2024-06-01,2024-06-19,Shopee,Electronics,Wireless Earbuds,1409972,1,1409972,Flash Sale,10.0,10.0,140997,18000,1268975,E-Wallet,Returning,Bekasi,Low Stock,Delivered,4.0,No
367,2024-02-23,2024-06-19,Shopee,Fashion,Men T-Shirt,502637,4,2010548,Normal Day,16.97602474864656,0.0,0,0,2010548,Credit Card,Returning,Surabaya,Low Stock,Completed,5.0,No
1388,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Body Lotion,178368,2,356736,Flash Sale,10.0,10.0,35674,15000,321062,Virtual Account,New,Yogyakarta,In Stock,Delivered,4.0,No
1526,2024-02-23,2024-10-24,Shopee,Sports,Dumbbell 5Kg,539636,1,539636,Payday Sale,15.0,15.0,80945,25000,458691,Bank Transfer,New,Semarang,In Stock,Delivered,4.0,No
176,2024-02-23,2024-06-19,Tokopedia,Fashion,Sneakers,190936,3,572808,Payday Sale,15.0,15.0,85921,0,486887,Virtual Account,Returning,Bekasi,In Stock,Delivered,5.0,No
908,2024-01-20,2024-06-19,Tiktok Shop,Sports,Yoga Mat,449850,5,2249250,Flash Sale,10.0,10.0,224925,25000,2024325,Virtual Account,Returning,Surabaya,In Stock,Delivered,4.0,Normal
706,2024-02-23,2024-04-27,Shopee,Beauty,Lip Tint,191366,3,574098,Normal Day,16.97602474864656,0.0,0,25000,574098,Virtual Account,Returning,Makassar,In Stock,Completed,5.0,No
1771,2024-02-23,2024-12-31,Tokopedia,Beauty,Sunscreen,327558,3,982674,Normal Day,16.97602474864656,0.0,0,25000,982674,E-Wallet,Returning,Semarang,In Stock,Delivered,4.0,No
1721,2024-02-23,2024-05-20,Lazada,Sports,Dumbbell 5Kg,662214,1,662214,Normal Day,16.97602474864656,0.0,0,0,662214,Bank Transfer,Vip,Yogyakarta,Low Stock,Delivered,3.0,Priority
479,2024-02-23,2024-07-01,Tiktok Shop,Home Living,Storage Box,338720,1,338720,Payday Sale,15.0,15.0,50808,0,287912,COD,Returning,Surabaya,In Stock,Delivered,3.0,Normal
577,2024-02-23,2024-06-19,Lazada,Beauty,Face Wash,220001,2,440002,Normal Day,16.97602474864656,0.0,0,0,440002,COD,Returning,Yogyakarta,In Stock,Delivered,4.0,No
40,2024-02-23,2024-04-23,Shopee,Beauty,Sunscreen,342556,3,1027668,Payday Sale,15.0,15.0,154150,0,873518,Bank Transfer,Vip,Yogyakarta,In Stock,Completed,5.0,Yes
332,2024-02-23,2024-10-06,Tiktok Shop,Beauty,Body Lotion,104216,4,416864,Normal Day,16.97602474864656,0.0,0,9000,416864,E-Wallet,Returning,Jakarta,Low Stock,Delivered,5.0,Normal
916,2024-02-23,2024-09-02,Shopee,Home Living,Storage Box,517454,4,2069816,Normal Day,16.97602474864656,0.0,0,12000,2069816,Credit Card,Returning,Semarang,In Stock,Delivered,4.2484316185696365,No
1055,2024-02-23,2024-10-01,Tiktok Shop,Sports,Dumbbell 5Kg,454385,4,1817540,Normal Day,16.97602474864656,0.0,0,15000,1817540,Virtual Account,Vip,Bandung,In Stock,Delivered,4.0,Priority
1335,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Table Lamp,72607,5,363035,Normal Day,16.97602474864656,0.0,0,12000,363035,Bank Transfer,Returning,Bekasi,In Stock,Delivered,4.0,No
323,2024-02-23,2024-03-03,Tiktok Shop,Sports,Skipping Rope,487798,3,1463394,Mega Campaign,20.0,20.0,292679,18000,1170715,Virtual Account,Returning,Yogyakarta,Low Stock,Completed,4.0,N
1217,2024-02-23,2024-06-19,Lazada,Beauty,Sunscreen,119637,4,478548,Flash Sale,10.0,10.0,47855,20000,430693,Virtual Account,Returning,Yogyakarta,In Stock,Delivered,5.0,N
1563,2024-02-23,2024-06-19,Shopee,Electronics,Power Bank,100407,6,602442,Normal Day,16.97602474864656,0.0,0,9000,0,Bank Transfer,Vip,Yogyakarta,Low Stock,Cancel,4.2484316185696365,Priority
68,2024-02-23,2024-06-19,Lazada,Fashion,Women Dress,332829,3,998487,Normal Day,16.97602474864656,0.0,0,25000,998487,Bank Transfer,Returning,Semarang,In Stock,Delivered,4.0,No
1457,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Lip Tint,80124,1,80124,Normal Day,16.97602474864656,0.0,0,0,80124,Bank Transfer,New,Surabaya,In Stock,Shipped,4.2484316185696365,N
744,2024-02-23,2024-06-19,Shopee,Fashion,Men T-Shirt,295437,2,590874,Normal Day,16.97602474864656,0.0,0,18000,590874,Virtual Account,New,Yogyakarta,In Stock,Delivered,4.0,Normal
1817,2024-02-23,2024-06-19,Shopee,Beauty,Sunscreen,108012,1,108012,Mega Campaign,20.0,20.0,21602,15000,86410,COD,Returning,Semarang,In Stock,Shipped,4.2484316185696365,No
584,2024-02-23,2024-01-30,Blibli,Beauty,Face Wash,216986,3,650958,Mega Campaign,20.0,20.0,130192,18000,520766,E-Wallet,Returning,Makassar,In Stock,Completed,5.0,No
496,2024-02-23,2024-06-19,Tokopedia,Sports,Dumbbell 5Kg,248665,8,1989320,Normal Day,16.97602474864656,0.0,0,0,1989320,COD,Returning,Jakarta,In Stock,Delivered,5.0,No
472,2024-02-03,2024-02-10,Shopee,Sports,Dumbbell 5Kg,588489,2,1176978,Flash Sale,10.0,10.0,117698,20000,1059280,COD,Returning,Yogyakarta,In Stock,Delivered,4.0,N
1661,2024-02-23,2024-06-19,Tokopedia,Home Living,Storage Box,66643,4,266572,Normal Day,16.97602474864656,0.0,0,0,0,E-Wallet,Returning,Bekasi,In Stock,Cancelled,4.2484316185696365,Normal
1973,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,162340,4,649360,Normal Day,16.97602474864656,0.0,0,0,649360,Virtual Account,Returning,Makassar,In Stock,Delivered,5.0,No
495,2024-02-23,2024-06-19,Blibli,Sports,Skipping Rope,449611,1,449611,Normal Day,16.97602474864656,0.0,0,0,449611,COD,New,Bandung,Low Stock,Delivered,3.0,Normal
